NAME	DESCRIPTION	KrasWT_1	KrasWT_2	KrasWT_3	KrasWT_4	KrasWT_5	KrasWT_6	KrasWT_7	KrasWT_8	KrasG12D_1	KrasG12D_2	KrasG12D_3	KrasG12D_4	KrasG12D_5	KrasG12D_6	KrasG12D_7	KrasG12D_8
ENSMUSG00000034709		276.3627246	297.1897645	333.1078151	385.7767583	157.4175106	192.7514391	286.1799287	394.1779683	254.2499492	371.7526503	221.8575927	229.3406722	289.3737377	159.7450087	406.2476044	302.1608265
ENSMUSG00000034714		130.8078759	120.3040653	122.9085936	133.145871	322.3272889	111.7933022	123.1660349	180.8047687	124.4998415	194.2698327	223.5612867	142.6924674	319.4963399	170.5094987	312.0747863	268.887971
ENSMUSG00000034723		108.1342363	144.8048872	119.952997	137.9478985	230.6985193	167.6001841	157.5497018	172.9864211	134.0136072	160.1419693	186.7942337	162.7097077	113.1758536	157.8730686	142.1801986	113.0902103
ENSMUSG00000034724		461.7306569	854.9971605	769.9195072	366.1072203	535.1427461	757.0269733	690.7843213	1453.229614	1289.179782	1130.017317	1136.136566	988.5958572	978.8816577	1286.993843	1725.621667	867.178671
ENSMUSG00000034729		190.7562342	216.5684485	287.7358157	292.7807566	292.3241796	343.4213989	330.0558427	247.1274398	226.7693241	286.5275609	277.1017436	346.6108839	286.0236064	223.5867638	212.024976	354.1726344
ENSMUSG00000034738		403.8096379	431.0305518	309.8242031	612.6854364	393.8338523	564.694611	586.8063008	716.003452	520.805908	396.2230427	347.5418253	818.2185627	613.2577051	634.1428766	406.4202172	520.5771042
ENSMUSG00000034744		285.0294641	277.1472241	314.8081033	239.6415843	116.9996033	283.6930578	178.6455554	179.5197484	343.9471218	236.3994482	229.5293672	229.9624324	311.915098	238.9377654	234.57594	290.7499664
ENSMUSG00000034748		195.7277454	139.5490634	206.8410827	164.0024331	104.3779251	154.0000601	174.5468697	144.6737066	167.2500518	173.4903628	132.664486	137.2763635	160.2845523	107.910896	123.9752758	120.1689331
ENSMUSG00000034751		342.862772	342.7265835	177.3867204	252.4235887	196.2506224	221.268168	281.6200028	263.2628561	246.0852847	358.312043	306.6721227	251.196733	138.8560628	122.0336458	209.1376575	213.1182734
ENSMUSG00000034757		364.5877743	373.2211628	358.0513819	382.6610812	481.6635071	350.5073226	330.8856179	453.764914	320.2145445	382.1942279	344.9032835	368.4763027	404.2698062	467.7163472	508.4278797	391.1626692
ENSMUSG00000034761		224.8121783	240.8405563	185.7098491	274.5309475	413.1914083	246.8342296	325.5850185	324.9205524	217.3618505	276.8324182	280.36503	300.4749749	275.3189085	324.8008958	325.7699155	264.1344491
ENSMUSG00000034765		84.38262835	108.4911582	60.96632209	76.55292872	102.1923444	171.3095226	98.2837592	316.9682182	103.078386	92.61620998	119.6405899	445.9934185	143.9028793	287.4115072	246.616885	110.2314679
ENSMUSG00000034773		112.0207881	118.6391679	91.09279163	59.51162842	69.98998173	85.02070878	96.14058691	99.92041072	87.01305529	59.74303204	64.11552457	84.90661912	26.15781671	57.84906454	29.76814319	49.99835229
ENSMUSG00000034781		1485.086476	1181.637479	1200.886489	1059.218044	1202.603923	1050.77944	1239.890655	1060.92895	2011.175908	990.7522486	1122.502298	1350.908983	1672.745507	1340.169387	1171.365896	1624.322756
ENSMUSG00000034785		80.19986993	21.55356397	141.9374968	57.61571028	19.07624785	31.92959034	35.9507412	16.97507014	199.7403416	57.1119917	16.34776875	157.1832766	44.14296101	7.096123344	21.04555206	4.019218074
ENSMUSG00000034789		204.1319305	211.4559154	229.4594662	171.4315566	161.4719107	192.2385571	277.7495829	232.240626	193.449326	165.8071707	162.5474558	255.4548022	280.0875923	249.2219384	150.1608036	210.2643354
ENSMUSG00000034793		410.4256496	525.5423046	469.9535571	361.4150002	454.0271358	595.7699635	386.3306438	417.6413574	590.567609	359.1929617	456.1761752	358.0095298	634.0478731	416.187627	472.768214	392.4715456
ENSMUSG00000034795		55.34247442	94.97689702	96.07887128	73.83061986	169.1933231	72.19183859	139.6868249	145.13112	57.22168004	62.39073241	53.59863473	87.60311577	79.95676431	151.7235821	95.05061408	88.12134087
ENSMUSG00000034801		265.2041984	708.4987968	333.1804398	341.5924313	375.7173167	583.3196104	355.9846473	796.6749086	353.5396652	559.3207801	370.9967084	476.2851571	475.8273263	739.5110065	1106.900826	477.5185305
ENSMUSG00000034807		1111.170686	886.3607252	1369.707909	1329.913043	1106.536177	1110.606336	1027.052481	898.4400966	1235.578759	1495.10041	1123.548492	1092.966453	1617.886092	1199.435664	1278.38463	1494.771495
ENSMUSG00000034820		571.3234706	686.5033081	578.0977961	532.9250992	767.7685755	559.6328525	561.911432	857.1144658	486.3527419	547.3047516	752.1989122	644.4120478	729.1452321	782.7998379	826.1782547	777.2383691
ENSMUSG00000034826		405.3987324	397.7185567	428.5501262	377.3175747	485.9778834	434.0234276	398.869725	318.2479278	527.8038508	381.1583138	551.0036777	438.7827513	316.6532022	317.8936285	319.8879306	327.655061
ENSMUSG00000034832		856.0124976	970.9723669	590.2985406	822.3442631	550.4968094	551.1888956	780.78837	604.5803465	694.8625257	833.1051792	743.8693286	539.0002354	623.9877796	462.1356996	774.8110223	519.2376945
ENSMUSG00000034842		31.42059552	7.144263175	4.772855306	28.46938022	29.5395119	5.192521585	4.214221759	1.354489289	48.86018538	38.5858174	13.25250315	287.3256323	22.53879201	4.583576309	4.057599298	2.796602494
ENSMUSG00000034845		233.1679062	249.3494831	440.1270398	488.7279796	720.6017162	149.7444511	281.5620135	317.6115794	276.711137	531.7955571	471.8564052	353.3420819	203.5238495	260.3238472	380.4638595	326.8424903
ENSMUSG00000034848		164.8337956	103.3428056	172.9831612	194.3110421	51.72483698	130.3890058	205.3435549	44.47332696	211.5652949	195.3985567	146.7685847	84.83525246	102.350632	38.8900196	81.67016876	98.21427781
ENSMUSG00000034850		800.6903943	781.4760786	761.1000665	900.9161437	943.8962037	685.5449727	756.7829768	788.9086709	858.2956501	840.1819698	777.1986195	1142.649362	1020.433164	1070.429436	1076.089537	877.4861052
ENSMUSG00000034853		1275.747027	704.1346762	484.5411759	782.6766482	131.1986885	499.7456723	418.483412	150.6162112	760.9429792	496.5145321	602.3437884	406.7178307	551.8696767	153.8958174	122.4610062	196.9340516
ENSMUSG00000034854		219.8555217	210.5230956	166.6707427	345.9440154	75.43233528	186.2576442	416.0185806	100.913549	124.3587774	439.1494454	161.9000474	120.8491491	119.3529655	61.06220884	107.7703832	116.9016836
ENSMUSG00000034855		661.2133191	1795.758042	393.5683899	304.6377631	47.71257423	2720.482835	362.8083937	996.1307816	127.4040924	1018.983546	354.4233919	111.9387245	57.44964177	317.8496214	21.75411343	111.6086981
ENSMUSG00000034863		129.5302353	117.9731316	102.3625872	148.1762933	40.14388507	107.6571132	163.158256	72.89217328	110.400677	140.6833635	101.2760877	82.04738933	133.9321116	61.58273374	84.92718508	142.4131671
ENSMUSG00000034867		345.9393013	367.4107895	380.242571	319.8511613	175.2094284	296.4868694	237.6305387	177.0246049	352.5216395	326.3061618	359.2417708	270.1325938	269.5341578	266.3610399	276.9038028	320.8957437
ENSMUSG00000034868		539.6682944	507.1890236	525.0628353	647.4311067	257.6833568	281.3989148	578.9584199	524.1310474	680.2658248	499.1613635	579.6892419	558.8314154	733.1094914	419.9921425	538.8972101	490.7965131
ENSMUSG00000034875		550.5330925	574.8549482	667.583133	391.5366472	753.4489817	676.7502946	469.0003227	610.5214637	691.3464405	363.3455544	634.0996508	549.804415	697.8982217	765.2209544	908.0728	808.3789608
ENSMUSG00000034880		326.2621443	253.9871283	444.8863763	329.488973	257.5693053	256.5060883	267.7212863	196.4244654	369.3161655	339.6536914	223.6597958	255.6390599	255.8006751	245.4193495	366.0762452	332.3788359
ENSMUSG00000034889		432.8795337	370.0336421	349.6360912	339.1135176	411.8843535	363.9292558	303.378048	413.0521246	429.7832311	366.2898123	390.111527	337.137397	327.9816508	320.4392027	372.2637621	291.2815144
ENSMUSG00000034892		2223.053088	2299.87802	3336.750811	2006.500084	2741.684155	2231.168675	1912.196035	2490.07427	2411.29407	1790.19971	1969.337689	2509.686307	2256.603327	2712.743548	3596.050756	2350.430896
ENSMUSG00000034893		570.6395276	768.330637	767.5973697	600.4817755	1129.986017	675.0716643	676.9661124	607.8719563	699.7663454	380.8069578	816.6193375	541.1759005	1028.516247	1379.705862	1335.138981	1031.839506
ENSMUSG00000034902		653.621318	437.3460455	440.2185908	594.0884015	506.6248494	370.6780499	610.4211121	858.0736195	461.3518857	748.3610844	585.0809346	526.9140939	600.1683803	411.4706245	584.9261711	643.720699
ENSMUSG00000034903		290.503908	466.4567847	203.3745183	255.1940378	283.1893887	256.0415372	215.7517453	410.9430389	210.5768134	220.0105626	386.7174019	366.3882719	428.4784529	453.9950857	431.4788649	303.0517279
ENSMUSG00000034906		472.4114332	550.6107963	357.8768509	359.4353591	615.5188862	566.2648306	449.2540223	482.9170309	444.574654	472.044771	491.8108733	358.5645221	238.4630805	656.7559418	303.0806106	340.0569855
ENSMUSG00000034908		709.1734482	732.2262442	856.1958694	837.3093583	866.382909	890.4137586	1139.763312	1089.299232	736.5101834	658.2376238	593.5725612	749.7001166	1025.626664	1262.346726	1213.906166	845.0074369
ENSMUSG00000034917		1989.519245	1878.466945	1710.186388	1587.619137	1298.399334	1958.94193	1497.174832	1838.182948	1800.410391	1413.291225	1339.210193	1668.131476	1942.634284	1776.714698	1822.274384	1661.053033
ENSMUSG00000034918		1256.073464	1271.143771	1063.303664	1283.601791	1326.025906	1350.33392	1263.166819	1754.822403	1752.739451	855.1323863	1505.226146	2945.227456	2266.359575	2268.90584	1869.23886	1973.151248
ENSMUSG00000034919		456.4520132	457.01241	280.4568893	378.5005243	251.1974886	364.9627621	206.6784379	378.5424156	466.1538072	194.1198068	269.3812624	834.8458581	577.4604778	606.816283	504.2433151	372.2791724
ENSMUSG00000034926		2534.146127	2374.56506	2119.426568	2650.887352	1896.751194	2203.127878	3067.7307	3434.250599	2697.705611	2796.043369	4979.234445	2996.746341	4294.53217	4338.985054	4227.452445	5787.999381
ENSMUSG00000034928		1420.386434	1741.729819	1318.42283	980.7570897	1333.936967	1396.983294	1197.544377	1401.007391	1246.60435	1129.717398	1356.166356	1366.605459	2017.728138	1428.114767	2026.427735	2024.268675
ENSMUSG00000034930		399.7006284	413.8259434	378.4496973	323.9425784	495.845018	476.8269586	475.6767906	620.0390992	391.0440308	449.0836179	391.3179002	562.350101	732.4941359	484.5764208	565.9312058	462.843632
ENSMUSG00000034931		498.1427665	431.0858556	336.3976437	440.5349972	443.4455199	412.4477147	587.1888744	503.4705752	456.7126241	467.8140886	503.3820733	415.1637183	386.0551299	422.5778341	546.6203696	601.717216
ENSMUSG00000034932		355.6645949	387.3030065	502.4203392	362.3312632	379.8654669	349.021378	302.2010936	368.9506606	384.1629323	279.4713919	243.5875577	362.1055955	292.2573932	335.2665932	353.6234415	351.8717382
ENSMUSG00000034940		491.2799738	695.4817799	446.5255412	491.537873	407.6683159	442.8096374	448.3732308	390.125483	583.2827305	514.9962158	581.4290319	600.2817361	651.4069396	502.1705659	623.2859425	512.9168722
ENSMUSG00000034947		144.5172288	152.7830516	84.9200611	141.9916369	42.90685935	249.1748733	144.1986831	191.901976	187.0392296	158.1011966	96.93377027	146.3266834	186.9528162	109.991869	56.11839481	140.3785266
ENSMUSG00000034951		303.5042897	399.9449979	297.4722821	279.6958303	432.4986418	431.6074416	319.5350256	405.3101331	325.1836354	271.1585468	374.3116818	333.9658505	372.9446233	402.9618052	411.6254854	322.6671592
ENSMUSG00000034957		180.221719	170.5112794	278.9127766	202.057619	267.5452322	217.3149896	153.484247	284.6586074	375.3638161	224.7205353	221.3770317	341.4457845	359.1583364	291.0428819	237.4529099	226.7096633
ENSMUSG00000034973		252.0856754	323.2239393	204.128645	203.1094965	174.1707551	320.5234603	216.9100258	225.4787974	218.7980152	234.3493666	303.4805777	267.8802516	294.1388986	284.9912177	315.4510584	124.4059917
ENSMUSG00000034974		23.91940189	34.27048911	77.85577825	57.53482702	27.16688257	48.67281064	51.97159282	26.29285912	50.72046987	78.32585443	50.81850927	46.30552847	73.02930135	69.39819832	13.36766865	120.0143155
ENSMUSG00000034981		1689.484508	2094.244063	1100.014405	1579.297781	914.5527809	1853.024844	1299.075085	1260.009987	1928.148999	1366.703377	1932.91812	2044.13284	1883.699561	1953.957041	1863.869213	1163.89694
ENSMUSG00000034993		397.7911287	345.1025232	535.4723444	645.9407507	1375.091029	330.0750147	547.8711762	457.8702812	515.909042	674.4616095	613.600428	883.8474355	1064.995367	576.4929659	1210.734832	982.058393
ENSMUSG00000034994		25950.84694	30252.71916	30133.14902	23460.89386	37661.67974	29711.87338	26527.88283	34978.44774	29383.13599	23461.68803	28791.94893	24344.73112	36545.69227	36960.12665	47074.68657	34010.41545
ENSMUSG00000034998		383.7802486	261.6607036	231.660826	271.2394534	204.4758069	314.5497011	257.7797691	392.4674679	317.5991046	250.2351663	339.0889527	347.2651793	230.4752394	311.5327211	296.0354274	230.0550483
ENSMUSG00000035000		100.6674944	309.679446	352.7659669	222.0230892	552.6053591	585.073248	247.9655197	380.3109998	423.2446885	237.3139891	196.2017383	155.0521811	148.838288	520.3936839	78.51036496	314.3398055
ENSMUSG00000035007		220.6604409	212.6775759	235.0819808	230.0344919	177.6030289	187.8672224	186.4403623	150.8744549	235.9281714	241.442225	196.967845	200.6736646	183.1727268	183.7832071	160.2651288	151.2093013
ENSMUSG00000035011		1806.568769	2248.745487	1389.604946	1339.359678	1677.448553	2160.269751	1482.334652	3120.554557	1876.111823	1502.131467	2151.666878	2335.606512	2062.27798	2386.436676	3042.200235	1989.509971
ENSMUSG00000035021		807.3158455	624.0525316	448.5504059	1133.650151	733.2903923	557.9500696	664.0971834	611.2901485	867.8395	1173.285757	1151.804767	1039.968018	473.1500797	704.6922026	944.1842729	483.4348074
ENSMUSG00000035027		1129.639228	936.3939288	1024.421751	1016.516826	1029.435564	1058.131426	1044.243131	832.9646862	1241.581794	1018.20383	1048.072165	1374.160905	1075.595225	979.1272526	1009.171548	1029.635775
ENSMUSG00000035041		8.275204263	6.578265471	61.77754932	18.8200421	68.30364211	37.14844796	11.47386935	13.01107796	91.30595224	40.03415019	97.40724051	243.6832499	81.47368214	223.6430993	28.2430295	52.31069601
ENSMUSG00000035047		345.7700384	312.4787092	225.1102299	251.5261738	111.2617495	254.5707524	287.025343	189.8709198	264.6051855	310.1762594	288.3781199	299.1076795	236.1355283	199.7144027	131.8753255	258.4946178
ENSMUSG00000035048		359.1949768	355.584825	490.4476189	369.4841467	272.6567819	295.0085705	299.3933622	290.9046819	410.4791287	284.3541381	227.6137633	305.8073624	317.5746514	340.9492641	373.01121	290.7379813
ENSMUSG00000035049		348.0073334	347.1428275	238.4694265	282.4268697	284.0530262	328.1566758	256.2896767	285.2675769	364.2749069	256.3445845	435.0017145	355.9116839	244.841235	178.7631751	266.6285845	291.429377
ENSMUSG00000035051		209.8706531	158.9330597	156.8743215	210.3293228	55.12878425	122.3916995	168.268599	69.70123165	185.7205546	214.693879	102.6372087	104.1500796	142.7251204	100.390138	67.19667929	152.6276801
ENSMUSG00000035064		765.1578546	814.331111	723.7966949	666.5117557	846.3663759	818.2641892	403.6361134	560.0769653	853.50547	540.3759429	688.0613436	861.2537315	600.6411388	547.5066004	1036.615533	659.6926424
ENSMUSG00000035069		218.6521589	193.7179235	232.0255703	313.7712165	61.42152402	128.920049	96.27864738	98.1278659	251.1857664	231.3287148	159.055129	309.5635095	121.7991378	220.3089393	113.7362626	304.2964463
ENSMUSG00000035078		257.6341368	310.3486529	264.381014	285.741087	407.3603995	376.2055719	340.4619301	299.9336237	312.4597153	282.4676038	350.5689907	357.8591341	352.9476372	382.7623417	331.4347895	369.7452044
ENSMUSG00000035086		1246.778755	1229.7735	1035.882938	1084.934287	1023.93914	1231.318274	1467.90042	1058.309321	1021.054516	1154.21619	1116.586179	1246.34077	1132.815095	1092.974036	1222.6305	1061.876699
ENSMUSG00000035093		712.3206657	740.8453499	422.7024922	806.6579803	611.4359481	612.6026917	697.0312599	930.4690715	641.4144303	691.4524945	680.5424315	914.5716927	844.5870938	1002.970902	671.8235985	727.7628019
ENSMUSG00000035104		58.57894401	63.77333668	83.40299695	82.13631466	75.05154562	91.09767424	53.49899675	112.7725253	51.58853527	75.36528203	67.45647297	101.0068148	67.88600022	92.48747882	53.75313628	62.3315127
ENSMUSG00000035105		1156.680003	2018.649765	728.9180644	1178.24468	1347.51429	3032.930705	1262.825111	2523.921791	1735.332284	1302.544519	1896.798226	1658.148576	2775.637044	5174.129231	3451.218339	2071.093653
ENSMUSG00000035107		76.77629124	28.6379799	38.70326117	137.0753458	73.52289385	23.88508945	80.12911813	41.39263165	81.26115775	153.3389708	92.30949171	73.0345255	68.09921312	81.26106994	100.4854886	52.07326383
ENSMUSG00000035112		72.75074253	222.8788007	101.8990835	148.3019502	180.5067108	176.3876397	104.9700108	218.8412942	131.3900145	125.8708947	179.369714	121.8382901	378.9229639	269.5909304	306.401669	143.3521959
ENSMUSG00000035125		96.83663509	92.22826147	67.69457871	62.05861217	73.38724317	72.21047343	67.37025662	66.87806242	57.83724162	69.28020132	90.2553951	39.73483107	115.4441074	97.38050398	44.40562466	61.6594202
ENSMUSG00000035133		823.6008067	764.2460268	535.9876156	667.2951882	761.3064489	868.5316873	1268.105731	828.246721	840.0985702	838.4798841	1034.550552	756.9095015	677.4619494	835.3061472	922.5392123	1009.264375
ENSMUSG00000035139		276.5688896	207.916377	247.3513394	208.6570272	151.1957092	220.5909746	236.688564	170.5521187	161.8068152	161.7512652	249.9282873	226.1571363	241.2780951	173.7261146	137.2741732	136.6837276
ENSMUSG00000035142		128.9464788	150.1320335	258.6025204	43.69794739	137.876262	212.2916921	97.6109813	184.7359183	92.89495238	121.8866616	135.3758142	129.2143053	123.6546135	58.90639892	48.2622736	181.4246606
ENSMUSG00000035150		3707.195103	3174.467418	2887.27967	3894.565307	2681.462892	3940.439721	2282.527152	1799.518326	4463.899312	2173.099566	2442.794289	3629.600838	2223.156019	2015.634503	3328.68071	2145.32606
ENSMUSG00000035151		258.6890032	257.4602919	213.8803494	247.2776236	225.4034643	313.5860845	271.6352598	199.0591262	224.2067107	287.9784448	255.7918398	236.167216	245.300949	256.7101608	172.9470276	263.2536083
ENSMUSG00000035152		2172.917522	1747.010257	1382.079238	1861.614902	1244.466007	1871.023634	2618.628019	2209.383058	1577.03515	2035.403095	1901.870673	1462.682758	2018.568816	1798.946264	1643.81164	2676.982405
ENSMUSG00000035161		173.3932113	158.4297451	160.6977133	195.9738176	102.6431436	101.3268273	189.6792714	115.4091752	156.2481744	205.1746606	147.9008198	143.6235482	102.4335778	74.3908612	105.5384002	125.3654916
ENSMUSG00000035165		1389.295213	1346.06786	2547.401939	1000.785575	298.2190781	1395.706438	1054.399057	217.3183235	1448.774042	1025.686889	537.0180748	875.5226911	791.9917533	824.5075612	328.6767451	486.9960754
ENSMUSG00000035168		200.00193	549.1800591	211.6537732	367.5819647	533.8289141	264.9765358	1278.639507	1337.664686	565.9185801	822.9552523	467.9755909	535.8310955	333.7869778	220.1116786	975.0783342	347.2082406
ENSMUSG00000035171		379.3546394	379.2344958	456.4271048	306.9229749	621.4281349	463.8386622	482.1233058	605.5323263	406.9963932	284.4609489	277.8067492	427.9142064	447.3046767	661.5852245	580.4447039	568.560161
ENSMUSG00000035172		165.0326807	176.1872513	172.8542978	183.3498446	226.6106822	130.6909369	186.2095697	385.1387626	179.2741962	183.489408	205.8900656	305.8244287	233.7502502	270.0669819	203.1586524	150.1260057
ENSMUSG00000035173		492.0237602	376.2107622	226.9936984	423.8330766	378.731665	202.1778075	182.1444083	380.4155651	584.2999336	307.6700787	443.9595571	446.1772453	558.7178	613.6905097	437.9705006	572.847999
